id,title,category,mode,kind,family_id,variant,status,size,model,requires,prompt
product-catalog-set-balanced,同系列商品套图 · 均衡层次,product,generate,variation,product-catalog-set,balanced,prompt-only,1536x1024,flare,0,"任务：创作一张完整图像。
主体与场景：同一款无品牌奶油白保温杯的三格商品展示板。
构图与视觉：左格正面、中格杯盖细节、右格侧面，统一尺度和中性背景。
必须遵守：三格产品结构、颜色、标识区域一致，不添加文字。
版本要求：用于均衡层次的呈现。控制前中后景或主次信息的视觉权重，避免边缘装饰抢占注意力，保留全部关键对象、文字与关系。
交付检查：商品轮廓、材质真实性、接触阴影、标签准确性。不添加未要求的水印或署名。"
product-catalog-set-clean,同系列商品套图 · 干净收尾,product,generate,variation,product-catalog-set,clean,prompt-only,1536x1024,flare,0,"任务：创作一张完整图像。
主体与场景：同一款无品牌奶油白保温杯的三格商品展示板。
构图与视觉：左格正面、中格杯盖细节、右格侧面，统一尺度和中性背景。
必须遵守：三格产品结构、颜色、标识区域一致，不添加文字。
版本要求：用于清理视觉瑕疵后的版本。重点消除不必要的重影、断裂边缘、融合物件和伪文字；不改变指定内容，不新增解释性元素。
交付检查：商品轮廓、材质真实性、接触阴影、标签准确性。不添加未要求的水印或署名。"
food-coffee,咖啡拉花,food,generate,original,food-coffee,base,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：白色陶杯里的燕麦拿铁，叶形拉花，一小块深色巧克力。
构图与视觉：四十五度近景，早晨窗光，浅木桌面。
必须遵守：保持杯口为合理椭圆，拉花贴合液体表面。
交付检查：食物结构、餐具数量、可食用质感、液体与容器关系。不添加未要求的水印或署名。"
food-coffee-editorial,咖啡拉花 · 编辑精选,food,generate,variation,food-coffee,editorial,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：白色陶杯里的燕麦拿铁，叶形拉花，一小块深色巧克力。
构图与视觉：四十五度近景，早晨窗光，浅木桌面。
必须遵守：保持杯口为合理椭圆，拉花贴合液体表面。
版本要求：用于编辑精选展示。保留主要内容和媒介，删减非必要的背景装饰，让主视觉与次要细节的层级更鲜明。不要删除任务要求的文字、对象或图解关系。
交付检查：食物结构、餐具数量、可食用质感、液体与容器关系。不添加未要求的水印或署名。"
food-coffee-thumbnail,咖啡拉花 · 缩略图优先,food,generate,variation,food-coffee,thumbnail,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：白色陶杯里的燕麦拿铁，叶形拉花，一小块深色巧克力。
构图与视觉：四十五度近景，早晨窗光，浅木桌面。
必须遵守：保持杯口为合理椭圆，拉花贴合液体表面。
版本要求：用于缩略图浏览。通过更清晰的轮廓、主体与背景明暗分离来提升识别度；弱化非必要微小纹理，保留所有必要文字和完整主体。
交付检查：食物结构、餐具数量、可食用质感、液体与容器关系。不添加未要求的水印或署名。"
food-coffee-detail,咖啡拉花 · 细节呈现,food,generate,variation,food-coffee,detail,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：白色陶杯里的燕麦拿铁，叶形拉花，一小块深色巧克力。
构图与视觉：四十五度近景，早晨窗光，浅木桌面。
必须遵守：保持杯口为合理椭圆，拉花贴合液体表面。
版本要求：用于近距离查看。提升材质边缘、结构交界和局部细节的可辨性；沿用原构图和对象数量，不通过堆叠装饰来增加细节。
交付检查：食物结构、餐具数量、可食用质感、液体与容器关系。不添加未要求的水印或署名。"
food-coffee-quiet,咖啡拉花 · 克制留白,food,generate,variation,food-coffee,quiet,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：白色陶杯里的燕麦拿铁，叶形拉花，一小块深色巧克力。
构图与视觉：四十五度近景，早晨窗光，浅木桌面。
必须遵守：保持杯口为合理椭圆，拉花贴合液体表面。
版本要求：用于安静、克制的视觉呈现。减少背景纹理和非必要装饰，强化负空间；保留必要的标签、关系、物件与原有视觉媒介。
交付检查：食物结构、餐具数量、可食用质感、液体与容器关系。不添加未要求的水印或署名。"
food-coffee-presentation,咖啡拉花 · 演示使用,food,generate,variation,food-coffee,presentation,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：白色陶杯里的燕麦拿铁，叶形拉花，一小块深色巧克力。
构图与视觉：四十五度近景，早晨窗光，浅木桌面。
必须遵守：保持杯口为合理椭圆，拉花贴合液体表面。
版本要求：用于演示页面。确保远距离观看时主体层次仍然明确，必要文字清楚，信息区域之间有充足间距；不添加新的标题、数据或图例。
交付检查：食物结构、餐具数量、可食用质感、液体与容器关系。不添加未要求的水印或署名。"
food-coffee-print,咖啡拉花 · 印刷审阅,food,generate,variation,food-coffee,print,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：白色陶杯里的燕麦拿铁，叶形拉花，一小块深色巧克力。
构图与视觉：四十五度近景，早晨窗光，浅木桌面。
必须遵守：保持杯口为合理椭圆，拉花贴合液体表面。
版本要求：用于印刷前视觉审阅。避免暗部完全糊成一片与高光大面积纯白溢出，保留边缘和细节；保持既有色板。本图仍是栅格概念，不声称已满足印刷色彩或出血规格。
交付检查：食物结构、餐具数量、可食用质感、液体与容器关系。不添加未要求的水印或署名。"
food-coffee-accessible,咖啡拉花 · 清晰辨识,food,generate,variation,food-coffee,accessible,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：白色陶杯里的燕麦拿铁，叶形拉花，一小块深色巧克力。
构图与视觉：四十五度近景，早晨窗光，浅木桌面。
必须遵守：保持杯口为合理椭圆，拉花贴合液体表面。
版本要求：用于清晰辨识的设计版本。相邻重要元素除颜色差异外，还需有轮廓或明度差异；必要文字与底色对比充分，不凭色彩单独编码语义。
交付检查：食物结构、餐具数量、可食用质感、液体与容器关系。不添加未要求的水印或署名。"
food-coffee-balanced,咖啡拉花 · 均衡层次,food,generate,variation,food-coffee,balanced,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：白色陶杯里的燕麦拿铁，叶形拉花，一小块深色巧克力。
构图与视觉：四十五度近景，早晨窗光，浅木桌面。
必须遵守：保持杯口为合理椭圆，拉花贴合液体表面。
版本要求：用于均衡层次的呈现。控制前中后景或主次信息的视觉权重，避免边缘装饰抢占注意力，保留全部关键对象、文字与关系。
交付检查：食物结构、餐具数量、可食用质感、液体与容器关系。不添加未要求的水印或署名。"
food-coffee-clean,咖啡拉花 · 干净收尾,food,generate,variation,food-coffee,clean,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：白色陶杯里的燕麦拿铁，叶形拉花，一小块深色巧克力。
构图与视觉：四十五度近景，早晨窗光，浅木桌面。
必须遵守：保持杯口为合理椭圆，拉花贴合液体表面。
版本要求：用于清理视觉瑕疵后的版本。重点消除不必要的重影、断裂边缘、融合物件和伪文字；不改变指定内容，不新增解释性元素。
交付检查：食物结构、餐具数量、可食用质感、液体与容器关系。不添加未要求的水印或署名。"
food-bakery,面包店早餐,food,generate,original,food-bakery,base,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：新出炉的可颂与撕开的酸种面包，少量面包屑。
构图与视觉：俯拍，烘焙纸与暖灰石面，侧光呈现酥皮层次。
必须遵守：面包内部气孔自然，不增加漂浮面包屑。
交付检查：食物结构、餐具数量、可食用质感、液体与容器关系。不添加未要求的水印或署名。"
food-bakery-editorial,面包店早餐 · 编辑精选,food,generate,variation,food-bakery,editorial,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：新出炉的可颂与撕开的酸种面包，少量面包屑。
构图与视觉：俯拍，烘焙纸与暖灰石面，侧光呈现酥皮层次。
必须遵守：面包内部气孔自然，不增加漂浮面包屑。
版本要求：用于编辑精选展示。保留主要内容和媒介，删减非必要的背景装饰，让主视觉与次要细节的层级更鲜明。不要删除任务要求的文字、对象或图解关系。
交付检查：食物结构、餐具数量、可食用质感、液体与容器关系。不添加未要求的水印或署名。"
food-bakery-thumbnail,面包店早餐 · 缩略图优先,food,generate,variation,food-bakery,thumbnail,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：新出炉的可颂与撕开的酸种面包，少量面包屑。
构图与视觉：俯拍，烘焙纸与暖灰石面，侧光呈现酥皮层次。
必须遵守：面包内部气孔自然，不增加漂浮面包屑。
版本要求：用于缩略图浏览。通过更清晰的轮廓、主体与背景明暗分离来提升识别度；弱化非必要微小纹理，保留所有必要文字和完整主体。
交付检查：食物结构、餐具数量、可食用质感、液体与容器关系。不添加未要求的水印或署名。"
